RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
339,15600339,Rodriguez,828,Spain,Female,83,2,172954.43,2,0,0,83607.06,1
340,15600340,Rodriguez,801,Spain,Female,49,4,99467.5,3,1,1,162911.4,0
341,15600341,Davis,658,Germany,Female,88,5,177968.59,2,0,0,128591.84,1
342,15600342,Miller,821,Germany,Male,40,8,135622.87,3,0,1,116833.24,1
343,15600343,Rodriguez,496,Spain,Male,84,1,6318.04,2,0,0,47981.46,0
344,15600344,Jones,699,Spain,Male,25,4,51000.23,1,1,1,29471.2,0
345,15600345,Rodriguez,549,France,Female,24,6,96888.66,3,0,0,151297.29,0
346,15600346,Wilson,794,Spain,Male,65,9,136653.78,2,0,1,95274.84,0
347,15600347,Williams,842,France,Male,66,0,107126.95,3,0,0,120957.35,1
348,15600348,Smith,519,Spain,Male,23,2,232157.06,1,1,1,160082.55,1
349,15600349,Johnson,751,Germany,Female,85,3,239246.93,1,0,1,113185.23,1
350,15600350,Johnson,528,France,Male,60,5,90199.46,2,1,0,31797.17,1
351,15600351,Garcia,473,Germany,Male,23,10,221415.04,4,0,1,58752.21,1
352,15600352,Smith,816,Germany,Female,83,8,111389.22,1,1,0,70859.42,0
353,15600353,Johnson,435,Germany,Male,26,3,167583.78,2,1,0,49060.12,1
354,15600354,Johnson,732,Germany,Male,21,7,179217.07,1,0,0,20310.93,1
355,15600355,Rodriguez,386,Germany,Male,51,6,97008.15,4,1,1,13209.28,0
356,15600356,Rodriguez,353,Germany,Male,92,0,175220.51,1,1,0,65068.95,1
357,15600357,Wilson,394,Spain,Female,66,6,205530.59,1,1,0,111358.88,0
358,15600358,Davis,757,Germany,Female,36,4,169322.26,3,0,0,33414.68,0
359,15600359,Wilson,655,Spain,Male,57,3,187074.15,3,0,1,182069.33,0
360,15600360,Williams,444,France,Female,42,1,45339.5,1,1,0,65224.01,0
361,15600361,Jones,400,France,Female,60,5,32053.79,2,0,1,127708.0,0
362,15600362,Miller,598,Spain,Female,57,9,38098.74,3,1,1,42041.51,1
363,15600363,Brown,752,France,Female,53,5,33576.46,3,1,1,94618.01,1
364,15600364,Garcia,632,France,Male,28,4,214678.41,2,0,1,149373.48,0
365,15600365,Johnson,806,France,Male,92,9,101283.62,2,0,1,113259.17,1
366,15600366,Williams,537,Spain,Male,55,2,116175.29,1,1,1,105411.78,0
367,15600367,Wilson,700,France,Male,75,2,44786.3,2,1,1,17679.77,1
368,15600368,Brown,382,Spain,Female,47,0,167146.4,3,1,1,184401.37,0
369,15600369,Smith,682,Spain,Male,84,10,207411.79,3,0,1,134198.31,1
370,15600370,Wilson,684,France,Female,66,3,129092.95,3,1,1,160604.92,0
371,15600371,Rodriguez,801,France,Female,39,3,19272.06,3,0,0,45512.08,1
372,15600372,Wilson,717,France,Male,71,5,180063.91,4,1,1,50033.75,0
373,15600373,Davis,361,France,Male,34,9,148086.92,2,0,0,20623.28,1
374,15600374,Williams,614,Spain,Male,54,1,54148.35,4,1,0,51679.12,1
375,15600375,Wilson,423,Germany,Male,83,4,41930.43,3,1,0,53664.62,1
376,15600376,Williams,405,France,Male,84,8,171091.96,2,0,0,100415.15,0
377,15600377,Rodriguez,607,France,Male,79,10,32582.21,1,1,1,80371.72,0
378,15600378,Rodriguez,569,France,Female,66,5,147262.02,1,1,0,58358.43,0
379,15600379,Johnson,495,Germany,Female,50,3,1367.36,1,0,0,81255.68,0
380,15600380,Miller,559,Spain,Male,37,6,162893.98,3,1,1,117287.35,1
381,15600381,Davis,736,France,Female,88,8,120616.94,3,1,1,197816.57,1
382,15600382,Davis,726,France,Male,47,7,195777.32,2,0,0,106585.27,1
383,15600383,Rodriguez,664,Germany,Male,38,6,241142.56,1,0,0,99617.05,1
384,15600384,Johnson,382,Spain,Male,65,1,152257.22,4,1,1,145205.11,0
385,15600385,Williams,677,Spain,Female,19,3,212641.91,3,0,0,158952.29,0
386,15600386,Wilson,436,Germany,Male,64,3,163754.78,2,0,1,158137.85,1
387,15600387,Davis,557,Germany,Male,84,0,184231.39,1,0,1,147966.35,1
388,15600388,Miller,843,Spain,Male,42,7,232428.46,1,1,0,87355.58,0
389,15600389,Rodriguez,387,Germany,Female,61,1,200735.56,3,1,1,193550.54,1
390,15600390,Brown,737,Spain,Female,76,9,215505.82,4,0,1,22835.31,0
391,15600391,Brown,759,Spain,Female,63,8,133912.98,3,0,1,27671.79,1
392,15600392,Johnson,633,France,Female,58,5,54641.53,3,0,0,104809.87,0
393,15600393,Brown,726,France,Female,44,3,50691.64,2,1,0,157998.31,0
394,15600394,Johnson,696,Germany,Female,18,8,239498.27,4,1,1,103544.67,1
395,15600395,Garcia,443,Germany,Female,68,3,187542.35,2,0,1,100880.81,0
396,15600396,Rodriguez,527,Spain,Male,76,1,174561.14,4,1,0,12245.8,0
397,15600397,Davis,647,France,Female,64,9,215460.51,2,1,0,61187.56,1
398,15600398,Miller,444,Spain,Female,44,6,175178.16,3,1,1,63129.61,0
399,15600399,Wilson,417,Germany,Male,30,4,201021.9,4,1,0,37710.31,0
400,15600400,Garcia,762,France,Male,71,7,33617.92,3,1,1,57685.07,0
401,15600401,Davis,400,Germany,Male,25,3,203454.52,4,0,1,151472.71,1
402,15600402,Miller,534,Germany,Female,62,0,102940.23,3,0,0,196080.9,1
403,15600403,Miller,516,Germany,Female,75,1,95267.75,3,1,0,174968.95,1
404,15600404,Davis,673,Germany,Female,27,1,40499.87,2,1,1,134072.49,1
405,15600405,Wilson,680,Spain,Female,74,5,186973.87,4,1,0,44938.38,0
406,15600406,Williams,722,France,Female,28,3,41727.62,1,0,0,187990.8,1
407,15600407,Rodriguez,377,France,Female,85,1,25982.1,2,0,1,68780.42,0
408,15600408,Jones,576,Germany,Male,34,8,209629.44,1,0,1,173470.08,1
409,15600409,Garcia,589,Germany,Female,88,7,33778.73,2,1,1,109457.36,1
410,15600410,Miller,596,Germany,Male,29,7,76967.05,4,1,0,67678.85,0
411,15600411,Rodriguez,767,France,Female,54,7,133774.72,4,1,1,11735.19,1
412,15600412,Jones,655,France,Male,88,5,47142.74,4,1,0,41021.2,1
413,15600413,Davis,462,Spain,Male,72,10,59890.45,3,1,1,88451.74,0
414,15600414,Williams,419,Spain,Male,76,9,113191.81,4,0,1,13685.13,0
415,15600415,Rodriguez,361,France,Male,54,4,31259.8,4,0,0,27137.43,0
416,15600416,Garcia,461,Spain,Female,57,7,249490.86,4,0,1,25242.39,0
417,15600417,Smith,486,Spain,Male,87,7,45400.93,3,1,0,33172.7,0
418,15600418,Davis,744,Spain,Male,22,3,115208.66,1,0,1,83933.36,1
419,15600419,Miller,431,Germany,Male,88,8,30535.38,4,1,0,78481.06,0
420,15600420,Brown,848,France,Male,73,5,3766.93,3,0,1,159937.32,0
421,15600421,Smith,647,Germany,Female,37,5,192699.25,2,0,1,27366.29,1
422,15600422,Smith,380,Spain,Male,86,1,31456.86,2,1,1,163049.82,1
423,15600423,Brown,360,Germany,Female,63,2,62674.06,1,1,1,116214.71,1
424,15600424,Brown,640,France,Female,59,7,68831.12,2,0,0,95383.0,1
425,15600425,Rodriguez,537,Spain,Male,82,6,183414.44,1,1,0,70931.88,0
426,15600426,Rodriguez,769,Spain,Male,85,10,124387.29,2,1,1,87862.86,1
427,15600427,Johnson,399,Germany,Male,23,2,44659.7,1,0,0,102220.35,0
428,15600428,Smith,642,Germany,Female,80,8,155992.62,3,0,1,51937.33,0
429,15600429,Smith,826,France,Female,28,7,200254.99,1,1,1,166185.04,0
430,15600430,Wilson,486,Germany,Male,27,4,19483.84,2,0,0,147782.67,1
431,15600431,Brown,448,Germany,Male,90,10,236875.84,4,0,1,138153.59,1
432,15600432,Johnson,435,France,Female,82,5,164382.97,4,1,1,114515.46,1
433,15600433,Miller,561,Germany,Female,59,9,60180.64,2,1,1,78401.62,1
434,15600434,Garcia,841,Spain,Male,22,4,148940.71,2,1,0,67063.45,0
435,15600435,Brown,788,Spain,Male,53,8,127817.87,2,0,0,97470.26,0
436,15600436,Williams,485,Spain,Male,47,4,202768.56,1,1,0,149510.53,1
437,15600437,Garcia,438,Spain,Male,56,0,182697.34,4,0,0,185155.58,1
438,15600438,Miller,800,Spain,Female,33,3,186919.66,1,1,0,67908.84,0
439,15600439,Miller,626,Germany,Male,59,8,174442.16,2,0,1,194497.65,0
440,15600440,Brown,571,Spain,Female,36,2,84042.04,4,0,1,59886.02,1
441,15600441,Rodriguez,572,Germany,Male,35,7,139824.04,4,1,0,116621.85,0
442,15600442,Brown,386,Spain,Female,59,10,231034.52,1,0,1,90472.71,1
443,15600443,Brown,514,Spain,Male,57,2,246912.98,4,0,1,18526.73,0
444,15600444,Brown,700,Spain,Male,28,1,184895.41,2,0,1,12609.33,0
445,15600445,Jones,580,Spain,Male,60,3,185003.25,2,0,1,114272.01,0
446,15600446,Smith,542,Germany,Male,50,2,15027.51,2,1,0,98342.56,0
447,15600447,Johnson,548,Germany,Female,64,1,4769.58,4,0,1,106622.66,0
448,15600448,Miller,598,Germany,Male,41,3,125162.71,4,0,0,57004.51,1
449,15600449,Miller,600,Spain,Male,20,5,171077.84,3,1,0,199238.94,1
450,15600450,Smith,670,Spain,Female,21,8,237279.1,2,0,1,180463.31,0
451,15600451,Johnson,723,Spain,Male,71,3,143224.64,4,1,1,95342.15,0
452,15600452,Brown,684,France,Male,35,4,172133.02,2,1,0,134684.03,0
453,15600453,Miller,384,Germany,Male,41,5,209880.63,2,0,1,177225.06,1
454,15600454,Davis,505,Spain,Female,37,3,26692.86,2,0,1,125064.86,0
455,15600455,Wilson,468,France,Male,63,1,172035.32,4,0,1,145283.63,1
456,15600456,Williams,786,Spain,Female,78,2,40946.59,2,0,1,155262.38,0
457,15600457,Jones,836,Spain,Male,43,3,16534.08,4,1,1,174687.23,0
458,15600458,Davis,557,France,Female,58,6,152876.22,1,0,1,96811.08,0
459,15600459,Brown,615,Germany,Female,23,8,96849.46,1,0,1,93515.24,1
460,15600460,Jones,586,France,Female,55,9,229758.2,2,1,1,27183.75,0
461,15600461,Williams,748,Germany,Male,68,6,80865.23,1,0,1,122159.94,0
462,15600462,Garcia,396,Spain,Female,38,1,22797.81,4,1,0,109525.29,1
463,15600463,Rodriguez,663,France,Female,88,6,10976.52,2,1,0,40803.58,0
464,15600464,Williams,743,Germany,Male,71,4,77379.58,4,1,0,32335.26,0
465,15600465,Brown,351,Germany,Female,19,7,124406.9,4,0,1,55196.89,1
466,15600466,Garcia,559,Spain,Male,18,3,220541.97,3,0,0,45119.6,0
467,15600467,Miller,368,France,Male,91,9,74610.39,1,0,0,89221.82,0
468,15600468,Williams,694,Spain,Male,76,9,90047.16,1,0,1,71336.15,1
469,15600469,Johnson,738,Spain,Male,55,7,33636.45,3,1,1,109682.78,0
470,15600470,Wilson,379,France,Male,79,9,233472.92,3,1,1,59335.41,1
471,15600471,Williams,664,Germany,Female,84,10,124435.28,2,0,1,196058.96,0
472,15600472,Johnson,362,Spain,Male,44,9,249746.75,4,0,1,76433.51,0
473,15600473,Smith,677,France,Female,50,1,76943.14,3,0,0,140308.8,1
474,15600474,Davis,720,Germany,Male,40,3,82628.71,3,1,1,161478.33,0
475,15600475,Garcia,429,Germany,Female,86,5,115617.52,4,0,1,117339.1,1
476,15600476,Rodriguez,624,France,Male,91,10,82929.82,3,0,0,63287.41,0
477,15600477,Miller,542,Germany,Male,91,9,97391.57,1,1,1,144869.6,1
478,15600478,Davis,394,Spain,Male,65,7,207364.37,3,0,1,43252.42,1
479,15600479,Smith,748,France,Male,74,8,6233.69,4,0,0,74622.02,1
480,15600480,Rodriguez,508,Spain,Male,30,8,169179.32,2,0,0,97280.0,0
481,15600481,Smith,509,France,Male,60,7,222296.47,1,1,0,119736.37,1
482,15600482,Brown,514,France,Male,54,4,133068.95,4,0,1,38370.94,1
483,15600483,Johnson,357,Germany,Male,44,8,87579.53,3,1,0,189222.79,1
484,15600484,Wilson,475,France,Male,57,9,223060.78,4,0,0,15508.61,0
485,15600485,Johnson,546,France,Male,72,6,44745.75,4,1,1,73143.1,0
486,15600486,Rodriguez,390,Spain,Male,29,7,24315.75,3,1,1,54021.9,0
487,15600487,Williams,790,Germany,Female,64,6,45838.27,3,1,1,102626.28,0
488,15600488,Garcia,407,Spain,Female,77,2,70564.34,3,0,0,87080.34,0
489,15600489,Miller,634,Germany,Male,56,8,115243.71,4,0,0,114110.31,1
490,15600490,Davis,383,Spain,Male,73,6,141802.8,3,0,0,135896.33,0
491,15600491,Wilson,778,Spain,Male,77,5,138771.93,4,0,1,191617.85,0
492,15600492,Wilson,405,Germany,Female,59,7,161247.28,1,0,0,165236.38,0
493,15600493,Williams,688,France,Female,86,4,97495.67,4,0,0,139488.19,1
494,15600494,Jones,641,Germany,Female,73,5,247572.31,1,1,0,171975.98,0
495,15600495,Miller,811,Germany,Male,18,8,205188.32,3,0,1,174479.13,0
496,15600496,Davis,709,Germany,Female,58,6,101508.16,4,0,0,100225.57,0
497,15600497,Rodriguez,546,Spain,Female,37,4,249364.01,2,0,0,23631.74,0
498,15600498,Williams,719,Spain,Female,35,1,34305.07,4,1,1,128417.21,1
499,15600499,Rodriguez,567,Germany,Female,67,5,56435.23,4,0,1,170892.74,0
500,15600500,Rodriguez,487,Spain,Female,22,0,142037.39,3,0,1,192730.17,0
501,15600501,Williams,723,Germany,Female,77,8,19558.65,1,0,1,129825.94,0
502,15600502,Rodriguez,758,Germany,Female,24,5,133758.32,1,1,1,107405.99,1
503,15600503,Wilson,725,Spain,Female,63,4,72302.11,1,1,1,21669.37,1
504,15600504,Wilson,436,Germany,Male,55,9,6824.52,4,0,0,106063.26,1
505,15600505,Jones,417,Germany,Female,53,4,3550.75,1,0,0,135239.57,1
506,15600506,Williams,483,Germany,Male,80,2,199843.0,1,1,0,193795.67,0
507,15600507,Garcia,735,Spain,Female,48,10,110046.25,2,0,1,20321.9,1
508,15600508,Johnson,376,France,Female,69,7,75341.78,2,1,1,100172.02,0
509,15600509,Rodriguez,795,Spain,Male,54,7,95501.02,3,0,0,184365.31,1
510,15600510,Davis,662,Germany,Female,60,4,66771.95,1,1,1,97610.63,0
511,15600511,Wilson,744,France,Female,41,5,136903.14,1,0,0,88137.27,0
512,15600512,Garcia,529,France,Female,50,3,8510.44,1,0,0,190592.9,0
513,15600513,Johnson,394,Germany,Male,66,10,190964.44,2,0,0,58133.79,1
514,15600514,Johnson,677,Spain,Female,72,10,192470.13,3,1,0,158338.95,1
515,15600515,Smith,545,Spain,Female,25,4,238901.42,3,0,1,23185.71,0
516,15600516,Wilson,551,France,Female,31,2,135158.04,4,0,0,183395.75,1
517,15600517,Johnson,367,France,Male,91,4,194309.29,1,1,0,134044.41,0
518,15600518,Smith,690,Spain,Female,37,5,226154.39,1,1,1,92850.96,0
519,15600519,Rodriguez,465,France,Female,79,1,141810.97,3,1,1,86116.81,0
520,15600520,Miller,623,Spain,Male,76,4,161948.14,2,0,1,135539.48,1
521,15600521,Davis,808,France,Female,80,1,221303.54,4,0,0,16782.67,0
522,15600522,Wilson,472,Spain,Female,26,8,160851.91,4,1,0,17038.11,0
523,15600523,Miller,753,Germany,Male,69,1,52919.54,4,0,0,185715.0,0
524,15600524,Williams,600,Germany,Male,78,9,11450.42,2,0,0,130205.68,1
525,15600525,Johnson,583,Germany,Male,26,1,28544.92,2,0,0,90980.18,1
526,15600526,Miller,411,Germany,Male,59,3,191056.97,2,1,0,32941.64,0
527,15600527,Davis,436,Germany,Female,88,2,109665.3,1,0,0,160299.94,1
528,15600528,Williams,358,Spain,Male,18,0,44853.21,1,1,1,141765.67,1
529,15600529,Williams,455,France,Female,84,7,103007.83,2,0,0,146267.76,0
530,15600530,Jones,528,Spain,Male,89,3,47975.72,1,1,0,98201.04,0
531,15600531,Jones,377,France,Male,37,10,210945.42,4,1,0,40354.32,0
532,15600532,Smith,680,Spain,Female,44,6,62845.44,4,0,0,150679.21,0
533,15600533,Williams,752,France,Female,83,1,17714.87,2,1,1,89622.59,1
534,15600534,Brown,748,France,Female,47,1,59279.59,4,0,1,179359.38,0
535,15600535,Garcia,649,Spain,Male,73,2,54041.29,4,0,1,80962.17,1
536,15600536,Brown,673,Spain,Female,43,5,31802.94,1,1,0,31110.76,1
537,15600537,Garcia,564,France,Female,46,4,150909.0,2,0,0,88222.27,1
538,15600538,Brown,652,Spain,Female,53,0,182504.44,2,0,1,92507.26,0
539,15600539,Wilson,834,France,Male,71,0,10014.67,4,0,1,110913.13,1
540,15600540,Johnson,581,Spain,Male,28,8,188269.67,4,0,0,78097.08,0
541,15600541,Johnson,358,Spain,Female,38,7,214480.53,1,1,1,156648.65,1
542,15600542,Williams,754,Spain,Female,18,10,17674.65,3,0,1,90921.43,1
543,15600543,Wilson,627,Germany,Male,28,9,220211.81,1,1,0,31083.64,1
544,15600544,Garcia,666,France,Female,64,2,162043.16,1,0,0,196437.81,0
545,15600545,Rodriguez,408,Germany,Female,92,3,188293.37,2,1,1,180607.28,1
546,15600546,Jones,377,France,Female,62,7,121556.73,1,1,1,95875.89,1
547,15600547,Johnson,446,Spain,Male,28,6,224486.46,3,0,0,41305.58,0
548,15600548,Williams,604,France,Male,84,10,5672.57,4,0,1,75873.05,1
549,15600549,Smith,499,France,Male,20,3,208736.88,3,1,1,134594.5,1
550,15600550,Garcia,653,Germany,Female,76,4,141812.92,3,0,1,53088.57,1
551,15600551,Jones,744,France,Male,63,4,113981.63,2,0,1,44633.3,0
552,15600552,Williams,432,France,Male,23,5,143631.29,4,1,1,45054.35,0
553,15600553,Miller,850,Spain,Male,65,7,134966.65,2,1,0,184882.46,1
554,15600554,Garcia,743,France,Female,58,2,1073.58,3,1,1,180235.72,0
555,15600555,Wilson,723,Spain,Female,32,7,225043.62,2,0,1,14711.16,0
556,15600556,Garcia,532,France,Female,25,9,160328.16,2,1,0,14284.24,1
557,15600557,Johnson,849,Germany,Female,42,7,79439.45,1,1,1,38109.73,1
558,15600558,Miller,547,Spain,Male,54,5,87838.76,4,0,0,148292.14,1
559,15600559,Davis,761,Spain,Female,38,6,182151.38,4,0,0,37291.46,1
560,15600560,Garcia,794,Germany,Female,26,9,189028.51,1,0,1,131373.14,1
561,15600561,Davis,439,Germany,Female,90,2,49814.39,4,1,1,18024.25,1
562,15600562,Wilson,505,Spain,Female,46,0,197804.89,2,1,1,191645.05,1
563,15600563,Johnson,684,Germany,Female,71,2,122971.63,2,0,0,155296.49,1
564,15600564,Johnson,656,Germany,Female,92,7,141393.65,3,1,0,80908.42,0
565,15600565,Jones,433,Germany,Male,36,5,115260.99,2,1,0,20048.78,1
566,15600566,Davis,675,Spain,Male,55,4,132403.08,1,0,0,155290.98,0
567,15600567,Rodriguez,515,Spain,Female,52,10,174491.88,3,0,1,166429.82,0
568,15600568,Williams,615,Spain,Female,80,6,85078.27,2,0,0,39365.43,0
569,15600569,Brown,757,Germany,Male,71,7,229007.79,1,0,0,101108.46,1
570,15600570,Miller,421,Spain,Female,40,4,7189.88,1,0,0,172794.89,0
571,15600571,Brown,507,France,Male,34,1,106201.27,1,0,0,157191.54,1
572,15600572,Smith,450,France,Male,83,9,14816.31,1,1,0,22587.0,0
573,15600573,Johnson,750,France,Male,43,2,167650.16,1,0,0,170713.69,1
574,15600574,Wilson,528,Spain,Male,82,9,60455.63,1,0,0,110479.36,0
575,15600575,Jones,437,Germany,Male,30,3,230119.29,4,1,0,93536.51,0
576,15600576,Williams,777,Spain,Female,72,3,128562.75,4,0,1,33486.93,0
577,15600577,Rodriguez,419,Spain,Female,54,8,180534.14,1,1,1,31987.3,1
578,15600578,Garcia,657,Germany,Female,74,3,138478.97,3,1,0,172787.01,1
579,15600579,Miller,441,France,Female,31,6,109514.59,1,0,0,85014.18,0
580,15600580,Williams,383,Spain,Male,61,3,148740.21,4,0,0,169240.73,1
581,15600581,Jones,741,Germany,Female,69,5,118956.57,4,1,1,38001.08,1
582,15600582,Johnson,412,Spain,Female,81,3,157092.76,2,0,0,150181.69,0
583,15600583,Garcia,697,France,Male,66,9,169801.09,2,1,0,154432.57,1
584,15600584,Garcia,453,Spain,Female,80,8,65416.32,3,0,0,198235.2,0
585,15600585,Davis,580,Spain,Female,74,7,8995.28,2,1,0,103381.13,0
586,15600586,Jones,716,Spain,Female,32,9,168756.15,4,1,0,106270.16,1
587,15600587,Jones,603,Germany,Female,63,4,80120.7,1,0,0,169017.49,1
588,15600588,Wilson,363,Germany,Female,66,1,107037.05,3,1,1,20725.36,0
589,15600589,Brown,470,Germany,Female,28,1,217234.99,1,1,0,13745.28,1
590,15600590,Smith,585,Germany,Female,90,8,225352.46,3,0,1,121717.95,1
591,15600591,Davis,642,Spain,Female,91,1,202081.64,1,0,1,104378.97,1
592,15600592,Williams,664,Spain,Female,73,3,124237.93,1,0,1,60379.47,1
593,15600593,Wilson,555,France,Male,92,1,147966.16,3,0,1,91150.12,1
594,15600594,Johnson,683,Spain,Female,73,10,134986.89,2,1,1,57740.31,1
595,15600595,Rodriguez,442,France,Male,91,7,53238.2,4,1,1,187580.83,0
596,15600596,Rodriguez,452,Spain,Female,36,3,37618.16,3,1,1,70544.1,0
597,15600597,Brown,783,Spain,Female,54,10,40146.08,2,1,0,31576.13,0
598,15600598,Smith,475,Spain,Female,80,8,247823.28,4,0,0,40278.11,0
599,15600599,Smith,482,Spain,Male,23,7,195558.44,1,0,1,124303.95,0
600,15600600,Davis,809,Spain,Male,68,2,59010.29,1,1,1,178067.32,0
601,15600601,Wilson,412,Spain,Female,92,6,201460.4,2,1,0,37412.8,0
602,15600602,Brown,846,Spain,Female,70,4,215724.98,1,1,1,142927.37,0
603,15600603,Miller,629,Spain,Female,49,4,219858.39,2,1,1,145977.53,1
604,15600604,Smith,680,Germany,Male,24,10,59918.96,4,1,1,181599.85,0
605,15600605,Rodriguez,793,France,Female,67,0,227447.27,4,1,1,27147.56,0
606,15600606,Jones,457,France,Female,58,10,101572.2,1,1,0,166407.58,1
607,15600607,Garcia,727,Spain,Female,72,1,206100.22,3,0,1,89965.4,1
608,15600608,Garcia,705,France,Male,41,10,110851.24,2,0,1,48014.31,1
609,15600609,Miller,644,France,Male,38,3,129091.47,2,1,1,95783.08,0
610,15600610,Jones,438,Germany,Female,54,3,21099.74,3,0,1,176514.1,0
611,15600611,Smith,835,France,Male,29,7,49566.55,2,0,1,127420.77,1
612,15600612,Williams,395,Spain,Male,90,1,3528.73,4,1,1,32517.35,0
613,15600613,Brown,834,Spain,Female,81,6,32549.83,2,0,1,148074.53,0
614,15600614,Davis,442,Spain,Male,21,4,244032.04,2,1,0,80231.17,1
615,15600615,Johnson,355,Spain,Male,59,6,171713.11,4,1,1,23880.57,0
616,15600616,Smith,520,France,Female,63,9,234830.49,1,0,1,105862.98,1
617,15600617,Jones,850,Spain,Female,34,8,10281.25,2,1,0,105711.88,1
618,15600618,Garcia,417,France,Female,85,6,35448.93,1,1,0,195918.15,1
619,15600619,Jones,732,Spain,Female,54,4,153232.89,3,1,1,179607.64,1
620,15600620,Garcia,741,France,Female,24,3,37155.2,2,0,0,99347.03,0
621,15600621,Garcia,573,France,Female,23,7,89130.03,4,1,1,31373.27,0
622,15600622,Johnson,528,France,Male,54,2,208738.41,3,0,0,109942.93,0
623,15600623,Davis,821,France,Male,81,10,23576.31,3,0,1,139449.35,0
624,15600624,Davis,541,Germany,Male,59,2,7218.63,4,1,1,129387.78,1
625,15600625,Wilson,686,France,Female,23,10,155591.21,4,1,0,50159.7,0
626,15600626,Jones,515,France,Male,88,9,95347.73,4,1,0,55615.23,1
627,15600627,Johnson,360,France,Male,67,6,71233.97,2,0,1,103260.57,1
628,15600628,Jones,812,Germany,Male,63,10,24027.87,3,0,1,94634.06,1
629,15600629,Garcia,487,Germany,Female,29,6,202748.59,2,1,1,27660.02,1
630,15600630,Garcia,696,France,Male,81,8,157389.9,1,1,1,93097.55,1
631,15600631,Jones,426,France,Female,49,8,106932.95,1,0,0,107548.76,1
632,15600632,Davis,398,Spain,Female,63,4,146391.97,1,0,1,44114.92,0
633,15600633,Davis,373,France,Female,56,5,146802.1,4,1,1,74853.53,0
634,15600634,Brown,444,France,Female,31,6,133594.0,1,1,0,12527.87,1
635,15600635,Garcia,704,Spain,Female,56,9,203283.12,3,1,1,26650.67,0
636,15600636,Smith,447,France,Male,42,0,52307.37,2,0,1,169997.04,0
637,15600637,Johnson,504,Spain,Male,78,6,5454.21,2,0,1,193134.71,1
638,15600638,Smith,790,Spain,Male,43,4,142357.62,4,0,1,11496.11,1
639,15600639,Davis,784,Spain,Female,22,7,99920.09,4,0,0,110378.67,1
640,15600640,Wilson,511,Germany,Male,52,10,104284.36,4,0,1,128312.37,1
641,15600641,Garcia,707,Spain,Male,38,4,181552.28,4,1,1,54099.59,0
642,15600642,Wilson,815,Germany,Female,77,2,220793.35,4,1,1,161234.81,0
643,15600643,Wilson,456,Spain,Male,79,2,43322.78,2,1,0,160761.67,1
644,15600644,Jones,470,France,Male,20,5,220226.53,3,0,0,167310.25,0
645,15600645,Johnson,522,Spain,Male,47,1,140495.36,4,1,1,159128.3,0
646,15600646,Rodriguez,486,France,Male,24,7,199746.72,1,0,0,166485.94,0
647,15600647,Rodriguez,403,France,Male,44,5,39258.14,3,1,1,149184.86,0
648,15600648,Williams,681,Spain,Female,35,1,212148.77,4,1,0,56610.05,1
649,15600649,Miller,496,Germany,Male,28,4,93109.09,4,1,0,38806.13,1
650,15600650,Brown,420,Spain,Female,70,7,237960.14,3,0,1,37661.02,0
651,15600651,Rodriguez,833,France,Male,61,5,100412.72,2,1,0,84720.59,0
